NR ADNS;Nr przypadku w województwie;Województwo;Kod jednostki TRACES;Powiat wg kodu TERYT;Gmina;Miejscowość (najbliższa lub Nr obwodu łowieckiego) - jeśli możliwe;Nazwa obszaru z DWK 2014/709;Szerokość;Długość;Sposób unieszkodliwienia zwłok;Data zgłoszenia;Data wysłania próbek;Data potwierdzenia;Nr sprawozdania z badań (ostatecznego);Rodzaj badania;Liczba dzików dodatnich;Przyczyna podejrzenia;Płeć - wiek (w miesiącach) - waga;+;++;+++;Kości;;
1325;312;lubelskie;06060 Krasnystaw;0606 krasnostawski;Izbica;Orłów Murowany Kolonia;zagrożenia;50.8866;23.197;32;08.03.2020;10.03.2020;16.03.2020;P/20/11587;RT-PCR+;1;odstrzelony;samiec - 24 m - 45 kg;0;0;0;0;;
1326;313;lubelskie;06190 Włodawa;0619 włodawski;Włodawa;Żuków;objęty ograniczeniami;51.623;23.4527;32;09.03.2020;10.03.2020;16.03.2020;P/20/11645;RT-PCR+;1;padły/padłe;b.d., 36 m - b.d.;0;0;1;0;;
1327;99;podkarpackie;18090 Lubaczów;1809 lubaczowski;Stary Dzików;Ułazów;objęty ograniczeniami;50.2608;23.0005;30;11.03.2020;13.03.2020;18.03.2020;P/20/12351;RT-PCR+;1;padły/padłe;samiec - 18 m - 45 kg;1;0;0;0;;
1328;100;podkarpackie;18120 Nisko;1812 niżański;Rudnik nad Sanem;Rudnik nad Sanem;objęty ograniczeniami;50.416444;22.246889;30;15.03.2020;16.03.2020;18.03.2020;P/20/12348;RT-PCR+;1;padły/padłe;samica - 36 m - 80 kg;0;1;0;0;;
1329;364/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Miłakowo;Gudniki;objęty ograniczeniami;54.027083;20.014250;30;19.02.2020;21.02.2020;28.02.2020;P/20/09063;RT-PCR+;1;padły/padłe;samica - 12 m - 35 kg;;;1;;;
1330;365/2020;warmińsko-mazurskie;28010 Bartoszyce;2801 bartoszycki;Bisztynek;Dąbrowa;zagrożenia;54.061122;20.944056;30;14.02.2020;17.02.2020;26.02.2020;P/20/08703;RT-PCR+;1;padły/padłe;samiec - 48 m - 100 kg;1;
1331;366/2020;warmińsko-mazurskie;28010 Bartoszyce;2801 bartoszycki;Bartoszyce;Gromki;zagrożenia;54.139444;20.978056;30;15.02.2020;17.02.2020;26.02.2020;P/20/08703;RT-PCR+;3;padły/padłe;1. samica - 12 m - 25 kg 2.samiec - 12 m - 20 kg        3. samiec -10 m - 15 kg  ;;3
1332;367/2020;warmińsko-mazurskie;28010 Bartoszyce;2801 bartoszycki;Bartoszyce;Minty;zagrożenia;54.176972;20.821419;30;16.02.2020;18.02.2020;26.02.2020;P/20/08703;RT-PCR+;1;padły/padłe;samica - 36 m - 80 kg;;1
1333;368/2020;warmińsko-mazurskie;28010 Bartoszyce;2801 bartoszycki;Bisztynek;Łędławki;zagrożenia;54.088083;20.950472;30;18.02.2020;20.02.2020;28.02.2020;P/20/09067;RT-PCR+;2;padły/padłe;1. samiec - 12 m - 20 kg 2.samiec - 12 m - 20 kg ;;2
1334;369/2020;warmińsko-mazurskie;28010 Bartoszyce;2801 bartoszycki;Bisztynek;Dąbrowa;zagrożenia;54.069953;20.945539;30;18.02.2020;20.02.2020;28.02.2020;P/20/09067;RT-PCR+;1;padły/padłe;samiec - 48 m - 80 kg;;1
1335;370/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Godkowo;Grądki;zagrożenia;54.041736;19.876081;30;12.02.2020;14.02.2020;20.02.2020;P/20/07762;RT-PCR+;2;padły/padłe;1. samica - 18 m - 50 kg 2.samica - 18 m - 30 kg;1;;1;;;
1336;371/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Godkowo;Ząbrowiec;zagrożenia;54.042361;19.948750;30;12.02.2020;14.02.2020;20.02.2020;P/20/07762;RT-PCR+;1;padły/padłe;samica - 18 m - 30 kg;1;
1337;372/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Kamionek Wielki;objęty ograniczeniami;54.263611;19.403806;30;12.02.2020;14.02.2020;24.02.2020;P/20/08347;RT-PCR+;3;padły/padłe;1.samica - 12 m - 30 kg 2.samica - 12 m - 30 kg 3. samica - 18 m - 30 kg;1;;1;1;;
1338;373/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Wysoki Bór;objęty ograniczeniami;54.306167;19.530994;30;12.02.2020;14.02.2020;24.02.2020;P/20/08347;RT-PCR+;1;padły/padłe;samica - 36 m - 80 kg;1;
1339;374/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Wodynia;objęty ograniczeniami;54.282778;19.626389;32;15.02.2020;18.02.2020;23.02.2020;P/20/08498;IPT+;1;odstrzelony;samica - 36 m - 66 kg;;
1340;375/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Święty Kamień;objęty ograniczeniami;54.317539;19.614936;32;13.02.2020;18.02.2020;23.02.2020;P/20/08498;IPT+;1;odstrzelony;samiec - 38 m - 89 kg;;
1341;376/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Milejewo;Jagodnik;objęty ograniczeniami;54.216944;19.479722;32;14.02.2020;18.02.2020;23.02.2020;P/20/08498;RT-PCR+;1;odstrzelony;samica - 16 m - 41 kg;;
1342;377/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Godkowo;Klekotki;zagrożenia;54.042840;19.896175;30;14.02.2020;18.02.2020;26.02.2020;P/20/08702;RT-PCR+;1;padły/padłe;samica - 12 m - 30 kg;;;1;;;
1343;378/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Gronowo Elbląskie;Gajewiec;objęty ograniczeniami;54.104444;19.375833;30;17.02.2020;18.02.2020;26.02.2020;P/20/08699;RT-PCR+;5;padły/padłe;1.samica - 12 m - 20 kg  2.samiec - 18 m - 30 kg   3.samica - 18 m - 25 kg         4. samica - 12 m - 25 kg         5. samiec - 36 m - 70 kg;4;1
1344;379/2020;warmińsko-mazurskie;28040 Elbląg;2861 Elbląg;M. Elbląg;Rubno;objęty ograniczeniami;54.216954;19.404031;32;16.02.2020;18.02.2020;23.02.2020;P/20/08498;IPT+;1;odstrzelony;samica - 16 m - 58 kg;;
1345;380/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Kadyny;objęty ograniczeniami;54.293389;19.505944;30;17.02.2020;18.02.2020;26.02.2020;P/20/08699;RT-PCR+;1;padły/padłe;samiec - 36 m-c, 60 kg;1;
1346;381/2020;warmińsko-mazurskie;28040 Elbląg;2861 Elbląg;M. Elbląg;Elbląg;objęty ograniczeniami;54.202194;19.418528;30;18.02.2020;19.02.2020;26.02.2020;P/20/08699;RT-PCR+;2;padły/padłe;1. samica - 6  m - 10 kg         2. samica - 12 m - 30 kg2;;
1347;382/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Kamionek Wielki;objęty ograniczeniami;54.259167;19.406111;30;18.02.2020;19.02.2020;26.02.2020;P/20/08699;RT-PCR+;1;padły/padłe;samica - 12 m - 25 kg;1;
1348;383/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Godkowo;Gwiździny;zagrożenia;54.068888;19.981426;30;17.02.2020;21.02.2020;28.02.2020;P/20/09066;RT-PCR+;2;padły/padłe;1. samica - 36  m - 70 kg         2. samica - 24 m - 60 kg;;;2;;;
1349;384/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Nadbrzeże;objęty ograniczeniami;54.272500;19.414194;30;19.02.2020;21.02.2020;28.02.2020;P/20/09066;RT-PCR+;1;padły/padłe;samica - 24 m - 50 kg1;;
1350;385/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Elbląg;Nowe Batorowo;objęty ograniczeniami;54.259247;19.381061;30;16.02.2020;21.02.2020;28.02.2020;P/20/09066;RT-PCR+;3;padły/padłe;1. nieokreślona,12 m -35 kg  2.samica - 12 m - 30 kg        3. nieokreślona,24 m -40 kg  ;1;;;2;;
1351;386/2020;warmińsko-mazurskie;28040 Elbląg;2861 Elbląg;M. Elbląg;Próchnik;objęty ograniczeniami;54.199722;19.385556;30;18.02.2020;21.02.2020;28.02.2020;P/20/09066;RT-PCR+;6;padły/padłe;1.samiec - 12 m - 15 kg  2.samica - 24 m - 60 kg   3.samica - 12 m - 20 kg         4. samica - 12 m - 25 kg         5. samica - 12 m - 20 kg            6. samiec - 24 m - 60 kg;;;5;1;;
1352;387/2020;warmińsko-mazurskie;28040 Elbląg;2861 Elbląg;M. Elbląg;Elbląg;objęty ograniczeniami;54.189750;19.408083;30;19.02.2020;21.02.2020;28.02.2020;P/20/09066;RT-PCR+;2;padły/padłe;1. samica - 48  m - 100 kg         2. samica - 6 m - 10 kg;;1;1;;;
1353;388/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Elbląg;Nowotki;objęty ograniczeniami;54.275111;19.279944;30;16.02.2020;21.02.2020;28.02.2020;P/20/09066;RT-PCR+;9;padły/padłe;1.samica - 42 m - 70 kg  2.samica - 42 m - 70 kg   3.samica - 48 m - 90 kg         4.nieokreślona,18 m -40  kg         5. samica - 36 m - 50 kg            6. samiec - 18 m - 30 kg     7.samica - 36 m - 80 kg   8.samica - 36 m - 75 kg   9.samica - 42 m - 80 kg;;8;;1;;
1354;389/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Niebrzydowo Wielkie;zagrożenia;53.983708;19.995197;30;19.02.2020;25.02.2020;06.03.2020;P/20/10272;RT-PCR+;4;padły/padłe;"1.nieokreślona, 12 m - 30 kg;  2.nieokreślona, 12 m - 30 kg; 3.nieokreślona, 24 m - 50 kg; 4.nieokreślona, 24 m - 50 kg; ";4;
1355;390/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Miłakowo;Warkałki;objęty ograniczeniami;53.993706;19.995433;30;19.02.2020;25.02.2020;06.03.2020;P/20/10255;RT-PCR+;2;padły/padłe;"1.nieokreślona, 24 m - 60 kg;  2.nieokreślona, 12 m - 30 kg; ";2;
1356;391/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Strużyna;zagrożenia;54.017303;19.968600;30;19.02.2020;25.02.2020;06.03.2020;P/20/10272;RT-PCR+;3;padły/padłe;"1. płeć nieokreślona, 24 m - 70 kg;  2. płeć nieokreślona, 48 m - 100 kg; 3. płeć nieokreślona 12 m - 30 kg";;3
1357;392/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Małdyty;Kiełkuty;zagrożenia;53.945092;19.814139;30;20.02.2020;25.02.2020;06.03.2020;P/20/10272;RT-PCR+;1;padły/padłe;"płeć nieokreślona, 36 m - 60 kg; ";1;
1358;393/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Małdyty;Sarna;zagrożenia;53.941806;19.790667;30;23.02.2020;25.02.2020;06.03.2020;P/20/10272;RT-PCR+;2;padły/padłe;"1. płeć nieokreślona, 36 m - 80 kg;  2. płeć nieokreślona, wiek nieokreślony, waga nieokreślona";1;;;1;;
1359;394/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Miłakowo;Raciszewo;objęty ograniczeniami;53.989250;20.153056;30;21.02.2020;26.02.2020;06.03.2020;P/20/10255;RT-PCR+;1;padły/padłe;"samiec - 48 m - 80 kg; ";1;
1360;395/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Markowo;zagrożenia;54.032778;19.931889;30;24.02.2020;26.02.2020;06.03.2020;P/20/10272;RT-PCR+;2;padły/padłe;1. samica - 24  m - 40 kg         2. samica - 24 m - 35 kg;2;
1361;396/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Małdyty;Kozia Wólka;zagrożenia;53.928242;19.855108;30;24.02.2020;26.02.2020;06.03.2020;P/20/10272;RT-PCR+;1;padły/padłe; samiec - 12  m - 40 kg ;1;
1362;397/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;Niebrzydowo Wielkie;zagrożenia;53.987556;19.961256;30;25.02.2020;28.02.2020;06.03.2020;P/20/10272;RT-PCR+;2;padły/padłe;"1. płeć nieokreślona, 12 m - 30 kg;  2. płeć nieokreślona, 12 m - 30 kg; ";2;
1363;398/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Dobre Miasto;Smolajny;zagrożenia;54.034167;20.407222;32;17.02.2020;18.02.2020;23.02.2020;P/20/08175;RT-PCR+;1;odstrzelony;samiec - 24 m, 30 kg;1;
1364;399/2020;warmińsko-mazurskie;28010 Bartoszyce;2801 bartoszycki;Bisztynek;Dąbrowa;zagrożenia;54.065728;20.930292;30;22.02.2020;25.02.2020;05.03.2020;P/20/09913;RT-PCR+;2;padły/padłe;1. samiec - 48  m - 100 kg         2. samica -36 m - 70 kg;1;1
1365;400/2020;warmińsko-mazurskie;28020 Braniewo;2802 braniewski;Lelkowo;Krzekoty;objęty ograniczeniami;54.33059;20.167403;32;20.02.2020;25.02.2020;05.03.2020;P/20/09915;"RT-PCR+IPT+";1;odstrzelony;samiec - 24 m - 37 kg;;
1366;401/2020;warmińsko-mazurskie;28020 Braniewo;2802 braniewski;Lelkowo;Lelkowo;objęty ograniczeniami;54.313239;20.222133;32;21.02.2020;25.02.2020;05.03.2020;P/20/09915;"RT-PCR+IPT+";1;odstrzelony;samica - 24 m - 45 kg;;
1367;402/2020;warmińsko-mazurskie;28050 Ełk;2805 ełcki;Ełk;Siedliska;objęty ograniczeniami;53.851639;22.309972;32;21.02.2020;24.02.2020;05.03.2020;P/20/09916;RT-PCR+;5;padły/padłe;1.samica - 60 m - 150 kg  2.samiec - 15 m - 25 kg   3.samiec - 12 m - 25 kg         4.samica -12 m -25  kg         5. samiec - 12 m - 25 kg;5;
1368;403/2020;warmińsko-mazurskie;28080 Kętrzyn;2808 kętrzyński;Reszel;Klewno;objęty ograniczeniami;54.063247;21.199117;32;23.02.2020;24.02.2020;05.03.2020;P/20/09912;RT-PCR+;1;odstrzelony;samiec - 24 m - 49 kg;;
1369;404/2020;warmińsko-mazurskie;28100 Mrągowo;2810 mrągowski;Mrągowo;Bagienice;objęty ograniczeniami;53.852095;21.201079;32;21.02.2020;24.02.2020;05.03.2020;P/20/09920;RT-PCR+;1;odstrzelony;samica - 36 m - 69 kg;;
1370;405/2020;warmińsko-mazurskie;28100 Mrągowo;2810 mrągowski;Piecki;Piersławek;objęty ograniczeniami;53.779955;21.370995;30;24.02.2020;24.02.2020;05.03.2020;P/20/09919;RT-PCR+;1;padły/padłe;samica - 24 m - 60 kg;1;
1371;406/2020;warmińsko-mazurskie;28100 Mrągowo;2810 mrągowski;Piecki;Lipowo;objęty ograniczeniami;53.780230;21.393580;30;26.02.2020;26.02.2020;05.03.2020;P/20/09919;RT-PCR+;1;padły/padłe;samiec - 36 m - 80 kg;1;
1372;407/2020;warmińsko-mazurskie;28100 Mrągowo;2810 mrągowski;Piecki;Kołowinek;objęty ograniczeniami;53.761250;21.429460;30;26.02.2020;27.02.2020;05.03.2020;P/20/09919;RT-PCR+;4;padły/padłe;1.samica - 24 m - 60 kg  2.samiec -24 m - 60 kg   3.samica - 12 m-cy ,30 kg         4. samiec - 12 m - 30 kg     ;4;
1373;408/2020;warmińsko-mazurskie;28130 Olecko;2813 olecki;Kowale Oleckie;Lakiele;zagrożenia;54.149278;22.454167;30;24.02.2020;24.02.2020;05.03.2020;P/20/09914;RT-PCR+;1;padły/padłe;samiec -12 m - 40 kg;1;
1374;409/2020;warmińsko-mazurskie;28180 Gołdap;2818 gołdapski;Gołdap;Jany;objęty ograniczeniami;54.265723;22.154373;32;21.02.2020;25.02.2020;05.03.2020;P/20/09916;IPT+;1;odstrzelony;samica - 48 m - 75 kg;;
1375;410/2020;warmińsko-mazurskie;28160 Pisz;2816 piski;Ruciane Nida;Kończew;objęty ograniczeniami;53.722910;21.580856;30;23.02.2020;25.02.2020;05.03.2020;P/20/09921;RT-PCR+;3;padły/padłe;1.samica - 24 m - 60 kg  2.samiec -24 m - 60 kg   3.samica - 12 m-cy ,30 kg       ;;;3;;;
1376;411/2020;warmińsko-mazurskie;28160 Pisz;2816 piski;Ruciane Nida; Krutynia Dolna;objęty ograniczeniami;53.711290;21.537942;30;24.02.2020;25.02.2020;05.03.2020;P/20/09938;RT-PCR+;1;padły/padłe;samiec -24 m - 60 kg;1;
1377;412/2020;warmińsko-mazurskie;28090 Lidzbark Warmiński;2809 lidzbarski;Orneta;Dąbrówka;objęty ograniczeniami;54.140444;19.978444;32;18.02.2020;24.02.2020;05.03.2020;P/20/09936;IPT+;1;odstrzelony;samiec -15 m - 25 kg;;
1378;413/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Łęcze;objęty ograniczeniami;54.278837;19.434616;32;21.02.2020;25.02.2020;05.03.2020;P/20/09939;IPT+;1;odstrzelony;samiec -30 m - 55 kg;;
1379;414/2020;warmińsko-mazurskie;28090 Lidzbark Warmiński;2809 lidzbarski;Lubomino;Piotrowo;zagrożenia;54.030889;20.253028;30;20.02.2020;24.02.2020;05.03.2020;P/20/10274;RT-PCR+;1;padły/padłe;płeć nieokreślona, 36 m - 80 kg;;;1;;;
1380;415/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Morąg;183;zagrożenia;53.996447;19.980589;30;09.03.2020;28.02.2020;09.03.2020;P/20/10534;RT-PCR+;1;padły/padłe;płeć nieokreślona, 24 m - 50 kg;;1
1381;416/2020;warmińsko-mazurskie;28090 Lidzbark Warmiński;2809 lidzbarski;Orneta;Bogatyńskie;objęty ograniczeniami;54.094806;20.052889;32;24.02.2020;02.03.2020;10.03.2020;P/20/10853;IPT+;1;odstrzelony;samica - 18 m - 38 kg;;
1382;417/2020;warmińsko-mazurskie;28100 Mrągowo;2810 mrągowski;Mrągowo;Ruska Wieś;objęty ograniczeniami;53.951341;21.340435;32;27.02.2020;28.02.2020;09.03.2020;P/20/10428;IPT+;1;odstrzelony;samica - 48 m - 43 kg;;
1383;418/2020;warmińsko-mazurskie;28050 Ełk;2805 ełcki;Ełk;Siedliska;objęty ograniczeniami;53.848346;22.309786;32;25.02.2020;27.02.2020;09.03.2020;P/20/10535;RT-PCR+;1;padły/padłe;samiec - 12 m - 30 kg;1;
1384;419/2020;warmińsko-mazurskie;28180 Gołdap;2818 gołdapski;Gołdap;Babki;objęty ograniczeniami;54.218217;22.448175;32;21.02.2020;25.02.2020;05.03.2020;P/20/09916;RT-PCR+;1;odstrzelony;samiec - 48 m - 39 kg;;
1385;2153/92;mazowieckie;14250 Radom;1425 radomski;Pionki;567;objęty ograniczeniami;51.435193;21.37723;31;14.03.2020;16.03.2020;19.03.2020;P/20/12451;ELISA+IPT+;1;odstrzelony;1. samica - 12 m - 50 kg;1;0;0;0;;
1386;2154/93;mazowieckie;14250 Radom;1425 radomski;Pionki;567;objęty ograniczeniami;51.439308;21.401333;31;12.03.2020;16.03.2020;19.03.2020;P/20/12451;ELISA+IPT+;1;odstrzelony;2. samiec - 24 m - 69 kg;1;0;0;0;;
1387;54;podlaskie;20020 Białystok;2002 białostocki;Supraśl;Krasny Las;objęty ograniczeniami;53.151389;23.352861;32;05.03.2020;09.03.2020;20.03.2020;P/20/12711;RT-PCR+;1;odstrzelony;samica - 30 kg;0;0;0;0;;
1388;55;podlaskie;20030 Bielsk Podlaski;2003 bielski (podlaski);Wyszki;Samułki Małe;zagrożenia;52.877222;23.026111;32;06.03.2020;06.03.2020;20.03.2020;P/20/12708;RT-PCR+;1;padły/padłe;samiec 12 m - 40 kg  ;0;1;0;0;;
1389;56;podlaskie;20030 Bielsk Podlaski;2003 bielski (podlaski);Boćki;Olszewo;zagrożenia;52.710833;23.023056;32;08.03.2020;09.03.2020;20.03.2020;P/20/12707;RT-PCR+;2;padły/padłe;samiec 13 m - 45 kg         samica 13 m - 50 kg ;0;2;0;0;;
1390;57;podlaskie;20030 Bielsk Podlaski;2003 bielski (podlaski);Boćki;Krasna Wieś;zagrożenia;52.653611;23.154167;32;09.03.2020;10.03.2020;20.03.2020;P/20/12709 P/20/12708;RT-PCR+;2;padły/padłe;"samiec 15 m - 30 kg samiec - 15 m - 40 kg ";0;0;2;0;;
1391;79;wielkopolskie;30290 Wolsztyn;3029 wolsztyński;wolsztyn;Nowa Dąbrowa ;objęty ograniczeniami;52.065528;16.181528;32;11.03.2020;13.03.2020;20.03.2020;P/20/12697;RT-PCR+;3;padły/padłe;"1. płeć nieokreślona, 18 m - 40 kg 2. płeć nieokreślona, 18 m - 40 kg3. samica , 12 m - 35 kg ";1;1;1;0;;
1392;80;wielkopolskie;30290 Wolsztyn;3029 wolsztyński;wolsztyn;Borki ;objęty ograniczeniami;52.046194;16.208167;32;09.03.2020;11.03.2020;20.03.2020;P/20/12697;RT-PCR+;1;padły/padłe;1. samica - 12 m - 35 kg ;0;1;0;0;;
1393;81;wielkopolskie;30290 Wolsztyn;3029 wolsztyński;wolsztyn;Tłoki;objęty ograniczeniami;52.127111;16.169611;32;09.03.2020;11.03.2020;20.03.2020;P/20/12697;RT-PCR+;1;padły/padłe;2. samica - 6 m - 20 kg ;1;0;0;0;;
1394;82;wielkopolskie;30050 Grodzisk Wielkopolski;3005 grodziski (wielkopolski);Rakoniewice;OB00350;objęty ograniczeniami;52.127363;16.252458;32;04.03.2020;10.03.2020;20.03.2020;P/20/12696;RT-PCR+;1;odstrzelony;samica - 11 miesięcy, 30kg;0;0;0;0;;
1395;83;wielkopolskie;30050 Grodzisk Wielkopolski;3005 grodziski (wielkopolski);Rakoniewice;OB00350;objęty ograniczeniami;52.114457;16.224;32;04.03.2020;11.03.2020;20.03.2020;P/20/12696;RT-PCR+;1;odstrzelony;samica - 15 m - 26kg;0;0;0;0;;
1396;84;wielkopolskie;30050 Grodzisk Wielkopolski;3005 grodziski (wielkopolski);Rakoniewice;OB00350;objęty ograniczeniami;52.120951;16.26253;32;04.03.2020;13.03.2020;20.03.2020;P/20/12696;RT-PCR+;1;odstrzelony;samiec - 2 lata, 40kg;0;0;0;0;;
1397;85;wielkopolskie;30050 Grodzisk Wielkopolski;3005 grodziski (wielkopolski);Rakoniewice;Łąkie/Adolfowo;objęty ograniczeniami;52.133229;16.237316;32;09.03.2020;11.03.2020;20.03.2020;P/20/12695;RT-PCR+;1;padły/padłe;samica - 12 m -25kg;0;0;1;0;;
1398;86;wielkopolskie;30050 Grodzisk Wielkopolski;3005 grodziski (wielkopolski);Rakoniewice;Łąkie/Adolfowo;objęty ograniczeniami;52.133229;16.237316;32;09.03.2020;11.03.2020;20.03.2020;P/20/12695;RT-PCR+;1;padły/padłe;samica - 12 m - 25 kg;0;0;1;0;;
1399;87;wielkopolskie;30050 Grodzisk Wielkopolski;3005 grodziski (wielkopolski);Rakoniewice;Łąkie/Adolfowo;objęty ograniczeniami;52.111416;16.228242;32;09.03.2020;11.03.2020;20.03.2020;P/20/12695;RT-PCR+;1;padły/padłe;samica - 12 m - 60 kg;0;0;1;0;;
1400;88;wielkopolskie;30050 Grodzisk Wielkopolski;3005 grodziski (wielkopolski);Rakoniewice;Łąkie/Adolfowo;objęty ograniczeniami;52.133229;16.237316;32;09.03.2020;11.03.2020;20.03.2020;P/20/12695;RT-PCR+;1;padły/padłe;samica - 12 m -60 kg;0;0;1;0;;
1401;89;wielkopolskie;30050 Grodzisk Wielkopolski;3005 grodziski (wielkopolski);Rakoniewice;Rakoniewice;objęty ograniczeniami;52.126774;16.230998;32;12.03.2020;13.03.2020;20.03.2020;P/20/12695;RT-PCR+;1;padły/padłe;samiec - 12 m - 60 kg;0;0;1;0;;
1402;314;lubelskie;06160 Ryki;0616 rycki;Dęblin;Dęblin;objęty ograniczeniami;51.5462;21.8697;32;09.03.2020;09.03.2020;14.03.2020;P/20/11646 P/20/11648 P/20/11649 P/20/11650 P/20/11651;RT-PCR+;5;padły/padłe;1-4.samica - 12 m - 30 kg 5. smica, 24 m - 30 kg ;5;0;0;0;;
1403;315;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tomaszów Lubelski;Ulów;zagrożenia;50.4606;23.3041;32;03.03.2020;05.03.2020;16.03.2020;P/20/11843;RT-PCR+;1;padły/padłe;samiec - 18 m - 40 kg;0;1;0;0;;
1404;316;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tarnawatka;Tarnawatka Tartak;objęty ograniczeniami;50.5135;23.4185;32;03.03.2020;05.03.2020;16.03.2020;P/20/11842;RT-PCR+;1;padły/padłe;1. b.d., 36 m - 80 kg ;0;0;1;1;;
1405;317;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tarnawatka;Huta Tarnawacka;objęty ograniczeniami;50.5256;23.4393;32;06.03.2020;09.03.2020;16.03.2020;P/20/11842;RT-PCR+;2;padły/padłe;1. samiec - 24 m - 60 kg 2. samiec - 36 m - 100 kg;0;0;2;0;;
1406;318;lubelskie;06020 Biłgoraj;0602 biłgorajski;Tereszpol;Tereszpol Kukiełki;objęty ograniczeniami;50.5654;22.9586;32;09.03.2020;12.03.2020;16.03.2020;P/20/12067;RT-PCR+;1;padły/padłe;samica - do 12 m - 25 kg;1;0;0;0;;
1407;319;lubelskie;06060 Krasnystaw;0606 krasnostawski;Krasnystaw;Bzite;zagrożenia;51.0503;23.1817;32;08.03.2020;13.03.2020;17.03.2020;P/20/12117;ELISA+IPT+;1;odstrzelony;samica - 24 m - 54 kg;0;0;0;0;;
1408;320;lubelskie;06030 Chełm;0603 chełmski;Leśniowice;Horodysko;objęty ograniczeniami;50.9717;23.4132;32;05.03.2020;13.03.2020;17.03.2020;P/20/12118;ELISA+IPT+;1;odstrzelony;samica - 12 m - 35 kg;0;0;0;0;;
1409;321;lubelskie;06100 Łęczna;0610 łęczyński;Cyców;Zosin;zagrożenia;51.2394;23.144;32;10.03.2020;13.03.2020;17.03.2020;P/20/12146;ELISA+IPT+;1;odstrzelony;samiec - 12 m - 30 kg;0;0;0;0;;
1410;322;lubelskie;06100 Łęczna;0610 łęczyński;Milejów;Ostrówek Kolonia;zagrożenia;51.2394;23.144;32;11.03.2020;13.03.2020;17.03.2020;P/20/12144;RT-PCR+;1;padły/padłe;samica - 36 m - 90 kg;1;0;0;0;;
1411;323;lubelskie;06190 Włodawa;0619 włodawski;Hańsk;Osowa;objęty ograniczeniami;51.4096;23.4911;32;12.03.2020;13.03.2020;17.03.2020;P/20/12145;ELISA+IPT+;1;odstrzelony;samiec - 36 m - 65 kg;0;0;0;0;;
1412;353;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Okunin;objęty ograniczeniami;52.07319;15.72443;32;09.03.2020;11.03.2020;17.03.2020;P/20/12066;RT-PCR+;1;padły/padłe;1.płeć nieokreślona, 36 m - 45kg;0;0;1;0;;
1413;354;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Górki Małe;objęty ograniczeniami;52.03542;15.54395;32;09.03.2020;11.03.2020;17.03.2020;P/20/12066;RT-PCR+;1;padły/padłe;1. płeć nieokreślona, 24 m - 40kg;0;0;1;0;;
1414;355;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Górzykowo;objęty ograniczeniami;52.047912;15.645605;32;09.03.2020;11.03.2020;17.03.2020;P/20/12066;RT-PCR+;1;padły/padłe;1. płeć nieokreślona, 24 m - 40 kg;0;0;1;0;;
